#MIDSubject,Subject,Run,Condition.Type,Condition,SubTrial,Cue.OnsetTime,Cue.Duration,Anticipation.OnsetTime,Anticipation.Duration,Probe.OnsetTime,Probe.Duration,Feedback.OnsetTime,Feedback.Duration,Probe.RESP,Result,TriggerTime,Cue+Response,Cue,Anticipation.Model.onset,Anticipation.Model.Duration,default
2040,dpk16ahr202040_04037,2,5,LgPun,13,74.002,2,75.985,1.5,77.485,0.362,77.918,1.65,NA,You lose $5!,490258,5,15,74.002,3.5,1
2040,dpk16ahr202040_04037,2,3,Triangle,14,79.501,2,81.484,1.5,82.984,0.362,83.417,1.65,2,No money at stake!,490258,8,13,79.501,3.5,1
2040,dpk16ahr202040_04037,2,4,SmallPun,15,85.001,2,86.984,1.5,88.483,0.362,88.917,1.65,2,You keep $0.20!,490258,9,14,85.001,3.5,1
2040,dpk16ahr202040_04037,2,4,SmallPun,16,90.5,2,92.483,2,94.483,0.362,94.916,1.65,2,You keep $0.20!,490258,9,14,90.5,4,1
2040,dpk16ahr202040_04037,2,1,LgReward,17,96.499,2,98.482,3.5,101.981,0.382,102.431,1.65,2,You earn $5!,490258,6,11,96.499,5.5,1
2040,dpk16ahr202040_04037,2,1,LgReward,18,103.998,2,105.981,3,108.98,0.382,109.43,1.65,2,You earn $5!,490258,6,11,103.998,5,1
2040,dpk16ahr202040_04037,2,2,SmallReward,19,110.997,2,112.98,3.5,116.479,0.382,116.929,1.65,2,You earn $0.20!,490258,7,12,110.997,5.5,1
2040,dpk16ahr202040_04037,2,3,Triangle,20,118.496,2,120.479,3.5,123.978,0.352,124.412,1.65,2,No money at stake!,490258,8,13,118.496,5.5,1
2040,dpk16ahr202040_04037,2,4,SmallPun,21,125.995,2,127.978,1.5,129.478,0.352,129.911,1.65,2,You keep $0.20!,490258,9,14,125.995,3.5,1
2040,dpk16ahr202040_04037,2,2,SmallReward,22,131.494,2,133.477,1.5,134.977,0.352,135.41,1.65,2,You earn $0.20!,490258,7,12,131.494,3.5,1
2040,dpk16ahr202040_04037,2,5,LgPun,23,136.993,2,138.976,1.5,140.476,0.352,140.909,1.65,2,You keep $5!,490258,10,15,136.993,3.5,1
2040,dpk16ahr202040_04037,2,3,Triangle,24,142.492,2,144.475,3,147.475,0.302,147.858,1.65,2,No money at stake!,490258,8,13,142.492,5,1
2040,dpk16ahr202040_04037,2,3,Triangle,25,149.491,2,151.475,1.5,152.974,0.302,153.358,1.65,2,No money at stake!,490258,8,13,149.491,3.5,1
2040,dpk16ahr202040_04037,2,4,SmallPun,26,154.991,2,156.974,3,159.973,0.302,160.357,1.65,2,You keep $0.20!,490258,9,14,154.991,5,1
2040,dpk16ahr202040_04037,2,2,SmallReward,27,161.99,2,163.973,2,165.972,0.302,166.356,1.65,2,You earn $0.20!,490258,7,12,161.99,4,1
2040,dpk16ahr202040_04037,2,4,SmallPun,28,167.989,2,169.972,4,173.971,0.302,174.355,1.65,NA,You lose $0.20!,490258,4,14,167.989,6,1
2040,dpk16ahr202040_04037,2,1,LgReward,29,175.988,2,177.971,2,179.97,0.272,180.32,1.65,NA,You did not earn $5!,490258,1,11,175.988,4,1
2040,dpk16ahr202040_04037,2,2,SmallReward,30,181.987,2,183.97,1.5,185.47,0.272,185.82,1.65,NA,You did not earn $0.20!,490258,2,12,181.987,3.5,1
2040,dpk16ahr202040_04037,2,1,LgReward,31,187.486,2,189.469,1.5,190.969,0.272,191.319,1.65,NA,You did not earn $5!,490258,1,11,187.486,3.5,1
2040,dpk16ahr202040_04037,2,2,SmallReward,32,192.985,2,194.968,2,196.968,0.312,197.351,1.65,2,You earn $0.20!,490258,7,12,192.985,4,1
2040,dpk16ahr202040_04037,2,5,LgPun,33,198.984,2,200.968,3,203.967,0.312,204.35,1.65,2,You keep $5!,490258,10,15,198.984,5,1
2040,dpk16ahr202040_04037,2,4,SmallPun,34,205.983,2,207.967,2,209.966,0.312,210.35,1.65,NA,You lose $0.20!,490258,4,14,205.983,4,1
2040,dpk16ahr202040_04037,2,3,Triangle,35,211.983,2,213.966,2.5,216.465,0.352,216.899,1.65,2,No money at stake!,490258,8,13,211.983,4.5,1
2040,dpk16ahr202040_04037,2,3,Triangle,36,218.482,2,220.465,2,222.465,0.352,222.898,1.65,NA,No money at stake!,490258,3,13,218.482,4,1
2040,dpk16ahr202040_04037,2,4,SmallPun,37,224.481,2,226.464,2.5,228.964,0.352,229.397,1.65,2,You keep $0.20!,490258,9,14,224.481,4.5,1
2040,dpk16ahr202040_04037,2,2,SmallReward,38,230.98,2,232.963,3,235.963,0.352,236.396,1.65,2,You earn $0.20!,490258,7,12,230.98,5,1
2040,dpk16ahr202040_04037,2,5,LgPun,39,237.979,2,239.962,2,241.962,0.352,242.395,1.65,2,You keep $5!,490258,10,15,237.979,4,1
2040,dpk16ahr202040_04037,2,5,LgPun,40,243.978,2,245.961,3.5,249.461,0.322,249.861,1.65,2,You keep $5!,490258,10,15,243.978,5.5,1
2040,dpk16ahr202040_04037,2,1,LgReward,41,251.477,2,253.46,2,255.46,0.322,255.86,1.65,2,You earn $5!,490258,6,11,251.477,4,1
2040,dpk16ahr202040_04037,2,1,LgReward,42,257.476,2,259.459,2.5,261.959,0.322,262.359,1.65,NA,You did not earn $5!,490258,1,11,257.476,4.5,1
2040,dpk16ahr202040_04037,2,3,Triangle,43,263.975,2,265.958,2,267.958,0.292,268.325,1.65,2,No money at stake!,490258,8,13,263.975,4,1
2040,dpk16ahr202040_04037,2,3,Triangle,44,269.974,2,271.958,1.5,273.457,0.292,273.824,1.65,NA,No money at stake!,490258,3,13,269.974,3.5,1
2040,dpk16ahr202040_04037,2,5,LgPun,45,275.474,2,277.457,2,279.456,0.292,279.823,1.65,NA,You lose $5!,490258,5,15,275.474,4,1
2040,dpk16ahr202040_04037,2,3,Triangle,46,281.473,2,283.456,4,287.455,0.292,287.822,1.65,NA,No money at stake!,490258,3,13,281.473,6,1
2040,dpk16ahr202040_04037,2,3,Triangle,47,289.472,2,291.455,1.5,292.955,0.292,293.321,1.65,NA,No money at stake!,490258,3,13,289.472,3.5,1
2040,dpk16ahr202040_04037,2,5,LgPun,48,294.971,2,296.954,4,300.953,0.292,301.32,1.65,2,You keep $5!,490258,10,15,294.971,6,1
2040,dpk16ahr202040_04037,2,2,SmallReward,49,302.97,2,304.953,1.5,306.453,0.292,306.819,1.65,NA,You did not earn $0.20!,490258,2,12,302.97,3.5,1
2040,dpk16ahr202040_04037,2,2,SmallReward,50,308.469,2,310.452,2.5,312.952,0.312,313.335,1.65,2,You earn $0.20!,490258,7,12,308.469,4.5,1
2246,dpk16ahr202246_04766,1,3,Triangle,1,0.036,2,2.003,2,4.002,0.31,4.385,1.65,NA,No money at stake!,48564,3,13,0.036,4,1
2246,dpk16ahr202246_04766,1,3,Triangle,2,6.019,2,8.002,1.5,9.501,0.31,9.884,1.65,2,No money at stake!,48564,8,13,6.019,3.5,1
2246,dpk16ahr202246_04766,1,5,LgPun,3,11.518,2,13.501,2.5,16,0.31,16.383,1.65,2,You keep $5!,48564,10,15,11.518,4.5,1
2246,dpk16ahr202246_04766,1,3,Triangle,4,18.016,2,19.999,1.5,21.499,0.31,21.882,1.65,NA,No money at stake!,48564,3,13,18.016,3.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,5,23.516,2,25.498,1.5,26.998,0.31,27.381,1.65,2,You earn $5!,48564,6,11,23.516,3.5,1
2246,dpk16ahr202246_04766,1,4,SmallPun,6,29.015,2,30.998,1.5,32.497,0.31,32.881,1.65,2,You keep $0.20!,48564,9,14,29.015,3.5,1
2246,dpk16ahr202246_04766,1,5,LgPun,7,34.514,2,36.497,4,40.496,0.26,40.829,1.65,NA,You lose $5!,48564,5,15,34.514,6,1
2246,dpk16ahr202246_04766,1,3,Triangle,8,42.512,2,44.495,3.5,47.995,0.26,48.328,1.65,NA,No money at stake!,48564,3,13,42.512,5.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,9,50.011,2,51.994,2.5,54.494,0.26,54.827,1.65,NA,You did not earn $0.20!,48564,2,12,50.011,4.5,1
2246,dpk16ahr202246_04766,1,5,LgPun,10,56.51,2,58.493,2,60.492,0.26,60.826,1.65,NA,You lose $5!,48564,5,15,56.51,4,1
2246,dpk16ahr202246_04766,1,4,SmallPun,11,62.509,2,64.492,1.5,65.992,0.28,66.341,1.65,NA,You lose $0.20!,48564,4,14,62.509,3.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,12,68.008,2,69.991,3,72.99,0.28,73.34,1.65,NA,You did not earn $0.20!,48564,2,12,68.008,5,1
2246,dpk16ahr202246_04766,1,5,LgPun,13,75.007,2,76.99,1.5,78.489,0.28,78.839,1.65,2,You keep $5!,48564,10,15,75.007,3.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,14,80.506,2,82.489,1.5,83.988,0.33,84.388,1.65,2,You earn $0.20!,48564,7,12,80.506,3.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,15,86.005,2,87.988,2,89.987,0.33,90.387,1.65,2,You earn $0.20!,48564,7,12,86.005,4,1
2246,dpk16ahr202246_04766,1,5,LgPun,16,92.004,2,93.987,2,95.986,0.33,96.386,1.65,2,You keep $5!,48564,10,15,92.004,4,1
2246,dpk16ahr202246_04766,1,3,Triangle,17,98.003,2,99.986,2.5,102.485,0.31,102.868,1.65,2,No money at stake!,48564,8,13,98.003,4.5,1
2246,dpk16ahr202246_04766,1,5,LgPun,18,104.501,2,106.484,1.5,107.984,0.31,108.367,1.65,NA,You lose $5!,48564,5,15,104.501,3.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,19,110.001,2,111.983,3.5,115.483,0.31,115.866,1.65,2,You earn $5!,48564,6,11,110.001,5.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,20,117.499,2,119.482,1.5,120.982,0.31,121.365,1.65,2,You earn $5!,48564,6,11,117.499,3.5,1
2246,dpk16ahr202246_04766,1,5,LgPun,21,122.998,2,124.981,3,127.981,0.28,128.331,1.65,NA,You lose $5!,48564,5,15,122.998,5,1
2246,dpk16ahr202246_04766,1,4,SmallPun,22,129.997,2,131.98,2,133.98,0.28,134.33,1.65,NA,You lose $0.20!,48564,4,14,129.997,4,1
2246,dpk16ahr202246_04766,1,2,SmallReward,23,135.996,2,137.979,3.5,141.478,0.28,141.828,1.65,NA,You did not earn $0.20!,48564,2,12,135.996,5.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,24,143.495,2,145.478,2.5,147.977,0.32,148.377,1.65,2,You earn $5!,48564,6,11,143.495,4.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,25,149.994,2,151.977,4,155.976,0.32,156.376,1.65,2,You earn $0.20!,48564,7,12,149.994,6,1
2246,dpk16ahr202246_04766,1,4,SmallPun,26,157.992,2,159.975,4,163.974,0.32,164.374,1.65,2,You keep $0.20!,48564,9,14,157.992,6,1
2246,dpk16ahr202246_04766,1,1,LgReward,27,165.991,2,167.974,2,169.973,0.34,170.39,1.65,2,You earn $5!,48564,6,11,165.991,4,1
2246,dpk16ahr202246_04766,1,1,LgReward,28,171.99,2,173.973,3,176.972,0.34,177.389,1.65,2,You earn $5!,48564,6,11,171.99,5,1
2246,dpk16ahr202246_04766,1,3,Triangle,29,178.989,2,180.972,4,184.971,0.34,185.387,1.65,2,No money at stake!,48564,8,13,178.989,6,1
2246,dpk16ahr202246_04766,1,5,LgPun,30,186.987,2,188.97,1.5,190.47,0.34,190.887,1.65,2,You keep $5!,48564,10,15,186.987,3.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,31,192.486,2,194.469,1.5,195.969,0.29,196.336,1.65,NA,You did not earn $0.20!,48564,2,12,192.486,3.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,32,197.985,2,199.968,1.5,201.468,0.29,201.835,1.65,NA,You did not earn $5!,48564,1,11,197.985,3.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,33,203.484,2,205.467,4,209.467,0.29,209.833,1.65,NA,You did not earn $5!,48564,1,11,203.484,6,1
2246,dpk16ahr202246_04766,1,4,SmallPun,34,211.483,2,213.466,3.5,216.965,0.31,217.349,1.65,2,You keep $0.20!,48564,9,14,211.483,5.5,1
2246,dpk16ahr202246_04766,1,3,Triangle,35,218.982,2,220.965,1.5,222.464,0.31,222.848,1.65,2,No money at stake!,48564,8,13,218.982,3.5,1
2246,dpk16ahr202246_04766,1,3,Triangle,36,224.481,2,226.464,2,228.463,0.31,228.847,1.65,2,No money at stake!,48564,8,13,224.481,4,1
2246,dpk16ahr202246_04766,1,4,SmallPun,37,230.48,2,232.463,2,234.462,0.31,234.846,1.65,2,You keep $0.20!,48564,9,14,230.48,4,1
2246,dpk16ahr202246_04766,1,5,LgPun,38,236.479,2,238.462,1.5,239.961,0.31,240.345,1.65,2,You keep $5!,48564,10,15,236.479,3.5,1
2246,dpk16ahr202246_04766,1,5,LgPun,39,241.978,2,243.961,3.5,247.46,0.33,247.86,1.65,2,You keep $5!,48564,10,15,241.978,5.5,1
2246,dpk16ahr202246_04766,1,4,SmallPun,40,249.476,2,251.459,3,254.459,0.33,254.859,1.65,2,You keep $0.20!,48564,9,14,249.476,5,1
2246,dpk16ahr202246_04766,1,1,LgReward,41,256.475,2,258.458,2,260.458,0.33,260.858,1.65,2,You earn $5!,48564,6,11,256.475,4,1
2246,dpk16ahr202246_04766,1,4,SmallPun,42,262.474,2,264.457,1.5,265.957,0.28,266.307,1.65,2,You keep $0.20!,48564,9,14,262.474,3.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,43,267.973,2,269.956,1.5,271.456,0.28,271.806,1.65,NA,You did not earn $0.20!,48564,2,12,267.973,3.5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,44,273.472,2,275.455,1.5,276.955,0.28,277.305,1.65,2,You earn $0.20!,48564,7,12,273.472,3.5,1
2246,dpk16ahr202246_04766,1,1,LgReward,45,278.971,2,280.954,1.5,282.454,0.25,282.787,1.65,NA,You did not earn $5!,48564,1,11,278.971,3.5,1
2246,dpk16ahr202246_04766,1,3,Triangle,46,284.47,2,286.453,1.5,287.953,0.25,288.286,1.65,NA,No money at stake!,48564,3,13,284.47,3.5,1
2246,dpk16ahr202246_04766,1,4,SmallPun,47,289.969,2,291.952,1.5,293.452,0.25,293.785,1.65,NA,You lose $0.20!,48564,4,14,289.969,3.5,1
2246,dpk16ahr202246_04766,1,4,SmallPun,48,295.468,2,297.451,2.5,299.951,0.25,300.284,1.65,NA,You lose $0.20!,48564,4,14,295.468,4.5,1
2246,dpk16ahr202246_04766,1,3,Triangle,49,301.967,2,303.95,3,306.95,0.29,307.316,1.65,NA,No money at stake!,48564,3,13,301.967,5,1
2246,dpk16ahr202246_04766,1,2,SmallReward,50,308.966,2,310.949,2,312.949,0.29,313.315,1.65,NA,You did not earn $0.20!,48564,2,12,308.966,4,1
2246,dpk16ahr202246_04766,2,2,SmallReward,1,0.021,2,2.004,1.5,3.504,0.29,3.871,1.65,NA,You did not earn $0.20!,401451,2,12,0.021,3.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,2,5.52,2,7.503,1.5,9.003,0.29,9.37,1.65,NA,You did not earn $5!,401451,1,11,5.52,3.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,3,11.02,2,13.003,1.5,14.502,0.29,14.869,1.65,NA,You did not earn $5!,401451,1,11,11.02,3.5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,4,16.519,2,18.502,4,22.501,0.36,22.934,1.65,2,You earn $0.20!,401451,7,12,16.519,6,1
2246,dpk16ahr202246_04766,2,5,LgPun,5,24.517,2,26.5,1.5,28,0.36,28.433,1.65,2,You keep $5!,401451,10,15,24.517,3.5,1
2246,dpk16ahr202246_04766,2,5,LgPun,6,30.016,2,31.999,1.5,33.499,0.36,33.932,1.65,2,You keep $5!,401451,10,15,30.016,3.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,7,35.515,2,37.498,1.5,38.998,0.38,39.448,1.65,2,You earn $5!,401451,6,11,35.515,3.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,8,41.014,2,42.997,3.5,46.497,0.38,46.947,1.65,2,You keep $0.20!,401451,9,14,41.014,5.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,9,48.513,2,50.496,4,54.495,0.38,54.945,1.65,2,You earn $5!,401451,6,11,48.513,6,1
2246,dpk16ahr202246_04766,2,5,LgPun,10,56.512,2,58.495,2.5,60.994,0.33,61.394,1.65,NA,You lose $5!,401451,5,15,56.512,4.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,11,63.011,2,64.994,1.5,66.493,0.33,66.893,1.65,NA,You lose $0.20!,401451,4,14,63.011,3.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,12,68.51,2,70.493,1.5,71.992,0.33,72.392,1.65,2,You keep $0.20!,401451,9,14,68.51,3.5,1
2246,dpk16ahr202246_04766,2,5,LgPun,13,74.009,2,75.992,1.5,77.491,0.31,77.875,1.65,2,You keep $5!,401451,10,15,74.009,3.5,1
2246,dpk16ahr202246_04766,2,3,Triangle,14,79.508,2,81.491,1.5,82.99,0.31,83.374,1.65,NA,No money at stake!,401451,3,13,79.508,3.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,15,85.007,2,86.99,1.5,88.49,0.31,88.873,1.65,2,You keep $0.20!,401451,9,14,85.007,3.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,16,90.506,2,92.489,2,94.488,0.31,94.872,1.65,2,You keep $0.20!,401451,9,14,90.506,4,1
2246,dpk16ahr202246_04766,2,1,LgReward,17,96.505,2,98.488,3.5,101.987,0.29,102.354,1.65,NA,You did not earn $5!,401451,1,11,96.505,5.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,18,104.003,2,105.986,3,108.986,0.29,109.353,1.65,2,You earn $5!,401451,6,11,104.003,5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,19,111.002,2,112.985,3.5,116.485,0.29,116.851,1.65,NA,You did not earn $0.20!,401451,2,12,111.002,5.5,1
2246,dpk16ahr202246_04766,2,3,Triangle,20,118.501,2,120.484,3.5,123.983,0.27,124.333,1.65,NA,No money at stake!,401451,3,13,118.501,5.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,21,126,2,127.983,1.5,129.482,0.27,129.832,1.65,NA,You lose $0.20!,401451,4,14,126,3.5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,22,131.499,2,133.482,1.5,134.981,0.27,135.331,1.65,NA,You did not earn $0.20!,401451,2,12,131.499,3.5,1
2246,dpk16ahr202246_04766,2,5,LgPun,23,136.998,2,138.981,1.5,140.48,0.27,140.83,1.65,NA,You lose $5!,401451,5,15,136.998,3.5,1
2246,dpk16ahr202246_04766,2,3,Triangle,24,142.497,2,144.48,3,147.479,0.32,147.879,1.65,2,No money at stake!,401451,8,13,142.497,5,1
2246,dpk16ahr202246_04766,2,3,Triangle,25,149.496,2,151.479,1.5,152.978,0.32,153.378,1.65,2,No money at stake!,401451,8,13,149.496,3.5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,26,154.995,2,156.978,3,159.977,0.32,160.377,1.65,2,You keep $0.20!,401451,9,14,154.995,5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,27,161.993,2,163.976,2,165.976,0.32,166.376,1.65,2,You earn $0.20!,401451,7,12,161.993,4,1
2246,dpk16ahr202246_04766,2,4,SmallPun,28,167.992,2,169.975,4,173.975,0.32,174.375,1.65,2,You keep $0.20!,401451,9,14,167.992,6,1
2246,dpk16ahr202246_04766,2,1,LgReward,29,175.991,2,177.974,2,179.974,0.34,180.39,1.65,2,You earn $5!,401451,6,11,175.991,4,1
2246,dpk16ahr202246_04766,2,2,SmallReward,30,181.99,2,183.973,1.5,185.473,0.34,185.889,1.65,2,You earn $0.20!,401451,7,12,181.99,3.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,31,187.489,2,189.472,1.5,190.972,0.34,191.388,1.65,2,You earn $5!,401451,6,11,187.489,3.5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,32,192.988,2,194.971,2,196.971,0.29,197.337,1.65,NA,You did not earn $0.20!,401451,2,12,192.988,4,1
2246,dpk16ahr202246_04766,2,5,LgPun,33,198.987,2,200.97,3,203.969,0.29,204.336,1.65,NA,You lose $5!,401451,5,15,198.987,5,1
2246,dpk16ahr202246_04766,2,4,SmallPun,34,205.986,2,207.969,2,209.968,0.29,210.335,1.65,NA,You lose $0.20!,401451,4,14,205.986,4,1
2246,dpk16ahr202246_04766,2,3,Triangle,35,211.985,2,213.968,2.5,216.467,0.31,216.851,1.65,2,No money at stake!,401451,8,13,211.985,4.5,1
2246,dpk16ahr202246_04766,2,3,Triangle,36,218.484,2,220.467,2,222.466,0.31,222.85,1.65,NA,No money at stake!,401451,3,13,218.484,4,1
2246,dpk16ahr202246_04766,2,4,SmallPun,37,224.483,2,226.466,2.5,228.965,0.31,229.348,1.65,2,You keep $0.20!,401451,9,14,224.483,4.5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,38,230.981,2,232.965,3,235.964,0.31,236.347,1.65,2,You earn $0.20!,401451,7,12,230.981,5,1
2246,dpk16ahr202246_04766,2,5,LgPun,39,237.98,2,239.963,2,241.963,0.31,242.346,1.65,2,You keep $5!,401451,10,15,237.98,4,1
2246,dpk16ahr202246_04766,2,5,LgPun,40,243.979,2,245.962,3.5,249.462,0.33,249.862,1.65,2,You keep $5!,401451,10,15,243.979,5.5,1
2246,dpk16ahr202246_04766,2,1,LgReward,41,251.478,2,253.461,2,255.461,0.33,255.86,1.65,2,You earn $5!,401451,6,11,251.478,4,1
2246,dpk16ahr202246_04766,2,1,LgReward,42,257.477,2,259.46,2.5,261.959,0.33,262.359,1.65,2,You earn $5!,401451,6,11,257.477,4.5,1
2246,dpk16ahr202246_04766,2,3,Triangle,43,263.976,2,265.959,2,267.958,0.28,268.308,1.65,NA,No money at stake!,401451,3,13,263.976,4,1
2246,dpk16ahr202246_04766,2,3,Triangle,44,269.975,2,271.958,1.5,273.458,0.28,273.807,1.65,NA,No money at stake!,401451,3,13,269.975,3.5,1
2246,dpk16ahr202246_04766,2,5,LgPun,45,275.474,2,277.457,2,279.456,0.28,279.806,1.65,NA,You lose $5!,401451,5,15,275.474,4,1
2246,dpk16ahr202246_04766,2,3,Triangle,46,281.473,2,283.456,4,287.455,0.28,287.805,1.65,NA,No money at stake!,401451,3,13,281.473,6,1
2246,dpk16ahr202246_04766,2,3,Triangle,47,289.471,2,291.454,1.5,292.954,0.28,293.304,1.65,NA,No money at stake!,401451,3,13,289.471,3.5,1
2246,dpk16ahr202246_04766,2,5,LgPun,48,294.97,2,296.953,4,300.953,0.28,301.303,1.65,NA,You lose $5!,401451,5,15,294.97,6,1
2246,dpk16ahr202246_04766,2,2,SmallReward,49,302.969,2,304.952,1.5,306.452,0.28,306.818,1.65,NA,You did not earn $0.20!,401451,2,12,302.969,3.5,1
2246,dpk16ahr202246_04766,2,2,SmallReward,50,308.468,2,310.451,2.5,312.951,0.3,313.334,1.65,2,You earn $0.20!,401451,7,12,308.468,4.5,1
2906,dpk16ahr202906_04287,1,3,Triangle,1,0.055,2,2.005,2,4.004,0.261,4.338,1.65,NA,No money at stake!,42965,3,13,0.055,4,1
2906,dpk16ahr202906_04287,1,3,Triangle,2,6.021,2,8.004,1.5,9.504,0.261,9.837,1.65,NA,No money at stake!,42965,3,13,6.021,3.5,1
2906,dpk16ahr202906_04287,1,5,LgPun,3,11.554,2,13.503,2.5,16.003,0.261,16.336,1.65,2,You keep $5!,42965,10,15,11.554,4.5,1
2906,dpk16ahr202906_04287,1,3,Triangle,4,18.019,2,20.002,1.5,21.502,0.261,21.836,1.65,NA,No money at stake!,42965,3,13,18.019,3.5,1
2906,dpk16ahr202906_04287,1,1,LgReward,5,23.535,2,25.502,1.5,27.002,0.261,27.335,1.65,2,You earn $5!,42965,6,11,23.535,3.5,1
2906,dpk16ahr202906_04287,1,4,SmallPun,6,29.051,2,31.001,1.5,32.501,0.261,32.834,1.65,NA,You lose $0.20!,42965,4,14,29.051,3.5,1
2906,dpk16ahr202906_04287,1,5,LgPun,7,34.517,2,36.5,4,40.5,0.241,40.817,1.65,NA,You lose $5!,42965,5,15,34.517,6,1
2906,dpk16ahr202906_04287,1,3,Triangle,8,42.516,2,44.499,3.5,47.999,0.241,48.316,1.65,NA,No money at stake!,42965,3,13,42.516,5.5,1
2906,dpk16ahr202906_04287,1,2,SmallReward,9,50.032,2,51.998,2.5,54.498,0.241,54.815,1.65,NA,You did not earn $0.20!,42965,2,12,50.032,4.5,1
2906,dpk16ahr202906_04287,1,5,LgPun,10,56.515,2,58.498,2,60.497,0.241,60.814,1.65,NA,You lose $5!,42965,5,15,56.515,4,1
2906,dpk16ahr202906_04287,1,4,SmallPun,11,62.514,2,64.497,1.5,65.997,0.281,66.347,1.65,2,You keep $0.20!,42965,9,14,62.514,3.5,1
2906,dpk16ahr202906_04287,1,2,SmallReward,12,68.013,2,69.996,3,72.996,0.281,73.346,1.65,2,You earn $0.20!,42965,7,12,68.013,5,1
2906,dpk16ahr202906_04287,1,5,LgPun,13,75.012,2,76.995,1.5,78.495,0.281,78.845,1.65,NA,You lose $5!,42965,5,15,75.012,3.5,1
2906,dpk16ahr202906_04287,1,2,SmallReward,14,80.511,2,82.495,1.5,83.994,0.321,84.394,1.65,2,You earn $0.20!,42965,7,12,80.511,3.5,1
2906,dpk16ahr202906_04287,1,2,SmallReward,15,86.011,2,87.994,2,89.994,0.321,90.394,1.65,2,You earn $0.20!,42965,7,12,86.011,4,1
2906,dpk16ahr202906_04287,1,5,LgPun,16,92.01,2,93.993,2,95.993,0.321,96.393,1.65,2,You keep $5!,42965,10,15,92.01,4,1
2906,dpk16ahr202906_04287,1,3,Triangle,17,98.009,2,99.992,2.5,102.492,0.291,102.859,1.65,2,No money at stake!,42965,8,13,98.009,4.5,1
2906,dpk16ahr202906_04287,1,5,LgPun,18,104.508,2,106.492,1.5,107.991,0.291,108.358,1.65,2,You keep $5!,42965,10,15,104.508,3.5,1
2906,dpk16ahr202906_04287,1,1,LgReward,19,110.008,2,111.991,3.5,115.49,0.291,115.857,1.65,NA,You did not earn $5!,42965,1,11,110.008,5.5,1
2906,dpk16ahr202906_04287,1,1,LgReward,20,117.507,2,119.49,1.5,120.99,0.291,121.356,1.65,2,You earn $5!,42965,6,11,117.507,3.5,1
2906,dpk16ahr202906_04287,1,5,LgPun,21,123.006,2,124.989,3,127.989,0.261,128.322,1.65,NA,You lose $5!,42965,5,15,123.006,5,1
2906,dpk16ahr202906_04287,1,4,SmallPun,22,130.005,2,131.988,2,133.988,0.261,134.321,1.65,NA,You lose $0.20!,42965,4,14,130.005,4,1
2906,dpk16ahr202906_04287,1,2,SmallReward,23,136.004,2,137.988,3.5,141.487,0.261,141.82,1.65,NA,You did not earn $0.20!,42965,2,12,136.004,5.5,1
2906,dpk16ahr202906_04287,1,1,LgReward,24,143.504,2,145.487,2.5,147.986,0.301,148.353,1.65,2,You earn $5!,42965,6,11,143.504,4.5,1
2906,dpk16ahr202906_04287,1,2,SmallReward,25,150.003,2,151.986,4,155.985,0.301,156.352,1.65,2,You earn $0.20!,42965,7,12,150.003,6,1
2906,dpk16ahr202906_04287,1,4,SmallPun,26,158.002,2,159.985,4,163.984,0.301,164.368,1.65,2,You keep $0.20!,42965,9,14,158.002,6,1
2906,dpk16ahr202906_04287,1,1,LgReward,27,166.001,2,167.984,2,169.984,0.321,170.383,1.65,2,You earn $5!,42965,6,11,166.001,4,1
2906,dpk16ahr202906_04287,1,1,LgReward,28,172,2,173.983,3,176.983,0.321,177.383,1.65,2,You earn $5!,42965,6,11,172,5,1
