	 dpk16ahr202785_04298	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202785_04298	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202785_04298	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202793_04055	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202793_04055	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202793_04055	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202876_04233	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202876_04233	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202876_04233	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202906_04287	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202906_04287	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202906_04287	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202931_04414	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202931_04414	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202931_04414	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202950_04496	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
